sms_id,SMS_texte,SMS_profondeur_arbre_max,SMS_profondeur_arbre_moy,SMS_distance_dependance_max,SMS_distance_dependance_moy,SMS_distance_dependance_var,SMS_nb_dependances_moy_phrase,SMS_nb_dependances_var_phrase,SMS_nb_phrases,SMS_nb_tokens,Transcodage_1_texte,Transcodage_1_profondeur_arbre_max,Transcodage_1_profondeur_arbre_moy,Transcodage_1_distance_dependance_max,Transcodage_1_distance_dependance_moy,Transcodage_1_distance_dependance_var,Transcodage_1_nb_dependances_moy_phrase,Transcodage_1_nb_dependances_var_phrase,Transcodage_1_nb_phrases,Transcodage_1_nb_tokens,Transcodage_2_texte,Transcodage_2_profondeur_arbre_max,Transcodage_2_profondeur_arbre_moy,Transcodage_2_distance_dependance_max,Transcodage_2_distance_dependance_moy,Transcodage_2_distance_dependance_var,Transcodage_2_nb_dependances_moy_phrase,Transcodage_2_nb_dependances_var_phrase,Transcodage_2_nb_phrases,Transcodage_2_nb_tokens,divergence_score
863,D hab tu me rep pas comme ca,3.0,3.0,3.0,1.7142857142857142,0.7755102040816327,7.0,0.0,1.0,8.0,D'habitude tu me réponds pas comme ça,3.0,3.0,3.0,1.75,0.6875,8.0,0.0,1.0,9.0,D'habitude tu me réponds pas comme ça,3.0,3.0,3.0,1.75,0.6875,8.0,0.0,1.0,9.0,0.03571428571428581
864,"Ok c bon
a plus",2.0,2.0,2.0,1.5,0.25,4.0,0.0,1.0,5.0,"OK c'est bon
À plus",2.0,2.0,4.0,2.1666666666666665,1.1388888888888888,6.0,0.0,1.0,7.0,O.K. c'est bon à plus,3.0,3.0,3.0,1.875,0.609375,4.0,1.0,2.0,10.0,4.666666666666666
865,"Dsl tu doi dormir jvoulais juste te donner des news vu quon part au camping ^^
bizoux!",5.0,5.0,16.0,2.7222222222222223,11.867283950617285,18.0,0.0,1.0,19.0,Désolé tu dois dormir je voulais juste te donner des news vu qu'on part au camping ^^ Bisous !,5.0,5.0,19.0,3.3333333333333335,16.6031746031746,21.0,0.0,1.0,22.0,Désolé tu dois dormir je voulais juste te donner des news vu qu'on part au camping ^^ Bisous !,5.0,5.0,19.0,3.3333333333333335,16.6031746031746,21.0,0.0,1.0,22.0,3.611111111111111
866,T'es parti ca y est?,3.0,3.0,4.0,2.2857142857142856,1.0612244897959184,7.0,0.0,1.0,8.0,Tu es parti ça y est ?,3.0,3.0,4.0,2.1666666666666665,1.1388888888888888,6.0,0.0,1.0,7.0,Tu es parti ça y est ?,3.0,3.0,4.0,2.1666666666666665,1.1388888888888888,6.0,0.0,1.0,7.0,0.11904761904761907
867,On va rater les bandes annonces espèce de nazgul en tongue lol,6.0,6.0,8.0,1.9090909090909092,3.900826446280992,11.0,0.0,1.0,12.0,On va rater les bandes-annonces espèce de nazgul en tangue lol,5.0,5.0,10.0,3.0,9.666666666666666,12.0,0.0,1.0,13.0,On va rater les bandes-annonces espèce de Nazgul en tongs lol,6.0,6.0,9.0,2.0833333333333335,4.743055555555555,12.0,0.0,1.0,13.0,4.090909090909091
868,J'ai annule pr l appart j'ai réfléchi il est trop cher pr moi dc voila  tel moi kan tu veux,7.0,7.0,8.0,2.652173913043478,2.748582230623818,23.0,0.0,1.0,24.0,J'ai annulé pour l'appartement j'ai réfléchi il est trop cher pour moi donc voilà téléphone-moi quand tu veux,6.0,6.0,9.0,2.48,3.1296000000000004,25.0,0.0,1.0,26.0,J'ai annulé pour l'appartement j'ai réfléchi il est trop cher pour moi donc voilà téléphone-moi quand tu veux,6.0,6.0,9.0,2.48,3.1296000000000004,25.0,0.0,1.0,26.0,2.172173913043478
869,Comment tu vas ma <SUR_6> ?,3.0,3.0,5.0,2.0,1.7142857142857142,7.0,0.0,1.0,8.0,Comment tu vas ma <SUR_6> ?,3.0,3.0,5.0,2.0,1.7142857142857142,7.0,0.0,1.0,8.0,Comment tu vas ma <SUR_6> ?,3.0,3.0,5.0,2.0,1.7142857142857142,7.0,0.0,1.0,8.0,0.0
870,Bien bien qdn ?,2.0,2.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,Bien bien quoi de neuf ?,3.0,3.0,3.0,1.8,0.56,5.0,0.0,1.0,6.0,Bien bien quoi de neuf ?,3.0,3.0,3.0,1.8,0.56,5.0,0.0,1.0,6.0,1.2
871,Tu me manques <SUR_6>,3.0,3.0,2.0,1.4,0.24,5.0,0.0,1.0,6.0,Tu me manques <SUR_6>,3.0,3.0,2.0,1.4,0.24,5.0,0.0,1.0,6.0,Tu me manques <SUR_6>,3.0,3.0,2.0,1.4,0.24,5.0,0.0,1.0,6.0,0.0
872,Oki je t'enverrai les photo pas mms,3.0,3.0,4.0,2.25,1.4375,8.0,0.0,1.0,9.0,OK je t'enverrai les photos pas MMS,3.0,3.0,4.0,2.25,1.4375,8.0,0.0,1.0,9.0,O.K. je t'enverrai les photos par MMS,3.0,3.0,4.0,2.0,1.0,5.0,4.0,2.0,12.0,1.25
873,Tkt mais moi j'ai des invité donc c'est la meme,3.0,3.0,8.0,3.1538461538461537,3.8224852071005917,13.0,0.0,1.0,14.0,T'inquiète mais moi j'ai des invités donc c'est la même,4.0,4.0,8.0,2.933333333333333,3.6622222222222214,15.0,0.0,1.0,16.0,T'inquiète mais moi j'ai des invités donc c'est la même,4.0,4.0,8.0,2.933333333333333,3.6622222222222214,15.0,0.0,1.0,16.0,1.2205128205128206
874,Bah 2 mois t morte alors ! Mais nan t forte !,3.0,2.5,4.0,1.8,0.9600000000000002,5.0,1.0,2.0,12.0,Bah deux mois tu es morte alors ! Mais non tu es forte !,3.0,2.5,5.0,2.1666666666666665,1.6388888888888886,6.0,1.0,2.0,14.0,Bah deux mois tu es morte alors ! Mais non tu es forte !,3.0,2.5,5.0,2.1666666666666665,1.6388888888888886,6.0,1.0,2.0,14.0,1.3666666666666665
875,Pas de soucis. Bisous,3.0,2.0,3.0,2.0,0.6666666666666666,1.5,2.25,2.0,5.0,Pas de soucis. Bisous,3.0,2.0,3.0,2.0,0.6666666666666666,1.5,2.25,2.0,5.0,Pas de souci. Bisous,3.0,2.0,3.0,2.0,0.6666666666666666,1.5,2.25,2.0,5.0,0.0
876,Nan c'est moi le boss ! Nan je dec,3.0,2.5,6.0,2.3333333333333335,2.2222222222222223,4.5,6.25,2.0,11.0,Non c'est moi le boss ! Non je déconne,3.0,2.5,6.0,2.3333333333333335,2.2222222222222223,4.5,6.25,2.0,11.0,Non c'est moi le boss ! Non je déconne,3.0,2.5,6.0,2.3333333333333335,2.2222222222222223,4.5,6.25,2.0,11.0,0.0
877,Ouai on est des bosssssss,2.0,2.0,4.0,2.5,1.25,4.0,0.0,1.0,5.0,Ouais on est des boss,2.0,2.0,4.0,2.5,1.25,4.0,0.0,1.0,5.0,Ouais on est des boss,2.0,2.0,4.0,2.5,1.25,4.0,0.0,1.0,5.0,0.0
878,Nan mais ya eu un bug et si je tapelle je peu pas sms jusqua debut octobre donc non :(,8.0,8.0,11.0,2.35,5.527500000000001,20.0,0.0,1.0,21.0,Non mais y a eu un bug et si je t’appelle je peux pas SMS jusqu'à début octobre donc non :(,7.0,7.0,14.0,2.96,8.1184,25.0,0.0,1.0,26.0,Non mais y a eu un bug et si je t’appelle je peux pas SMS jusqu'à début octobre donc non :(,7.0,7.0,14.0,2.96,8.1184,25.0,0.0,1.0,26.0,4.609999999999999
879,A ouai mais ct dans ma poche j'avais pas verrouiller,5.0,5.0,5.0,2.3636363636363638,1.6859504132231407,11.0,0.0,1.0,12.0,A ouais mais c'était dans ma poche j'avais pas verrouillé,4.0,4.0,5.0,2.769230769230769,1.8698224852071001,13.0,0.0,1.0,14.0,Ah ouais mais c'était dans ma poche j'avais pas verrouillé,4.0,4.0,5.0,2.769230769230769,1.8698224852071001,13.0,0.0,1.0,14.0,1.4055944055944054
880,"Bin elle a evolué pa kom toi peu etr mais bn apar son comportemet en soiree c la meme, et ce comportement il est ibfluencé par c pot jpense",5.0,5.0,15.0,3.586206896551724,10.932223543400713,29.0,0.0,1.0,30.0,"Ben/bien elle a évolué pas comme toi peu être mais bon à part son comportement en soirée c'est la même, et ce comportement il est influencé par son pote je pense",6.0,6.0,18.0,3.657142857142857,13.882448979591839,35.0,0.0,1.0,36.0,"Ben elle a évolué pas comme toi peut-être mais bon à part son comportement en soirée c'est la même, et ce comportement il est influencé par son pote je pense",6.0,6.0,19.0,4.088235294117647,17.96280276816609,34.0,0.0,1.0,35.0,5.5020283975659225
881,Tu vien dte co sur mn compte ?,4.0,4.0,6.0,2.2857142857142856,2.7755102040816326,7.0,0.0,1.0,8.0,Tu viens de te connecter sur mon compte ?,4.0,4.0,7.0,2.5,3.5,8.0,0.0,1.0,9.0,Tu viens de te connecter sur mon compte ?,4.0,4.0,7.0,2.5,3.5,8.0,0.0,1.0,9.0,1.2142857142857144
882,A nan ^^ dsl <3,4.0,4.0,3.0,1.3333333333333333,0.5555555555555556,6.0,0.0,1.0,7.0,A non ^^ désolé <3,5.0,5.0,4.0,1.6666666666666667,1.222222222222222,6.0,0.0,1.0,7.0,Ah non ^^ désolé <3,4.0,4.0,3.0,1.3333333333333333,0.5555555555555556,6.0,0.0,1.0,7.0,2.3333333333333335
883,ça à l'air intéressant pourtant la visite ! Tu es revenue sur montpellier ? ? Non mais pas écologique du tout lol ! Bonne journée ! Bisous,4.0,2.5,5.0,2.130434782608696,1.4177693761814743,3.8333333333333335,11.805555555555557,6.0,29.0,ça à l'air intéressant pourtant la visite ! Tu es revenue sur Montpellier ? ? Non mais pas écologique du tout lol ! Bonne journée ! Bisous,4.0,2.5,5.0,2.130434782608696,1.4177693761814743,3.8333333333333335,11.805555555555557,6.0,29.0,ça a l'air intéressant pourtant la visite ! Tu es revenue sur Montpellier ?? Non mais pas écologique du tout lol ! Bonne journée ! Bisous,5.0,3.0,8.0,2.125,2.5260416666666665,4.8,10.959999999999999,5.0,29.0,5.005434782608695
884,Coucou non je rentre demain jme suis inscrite a la fac,4.0,4.0,4.0,1.9,1.09,10.0,0.0,1.0,11.0,Coucou non je rentre demain je me suis inscrite à la fac,4.0,4.0,5.0,2.090909090909091,1.537190082644628,11.0,0.0,1.0,12.0,Coucou non je rentre demain je me suis inscrite à la fac,4.0,4.0,5.0,2.090909090909091,1.537190082644628,11.0,0.0,1.0,12.0,1.190909090909091
885,"Ah calé :) Ns on rentre a
Mtp juste apres
Mais si samedi vs voulez
Passe ou quoi",7.0,7.0,6.0,2.611111111111111,2.459876543209876,18.0,0.0,1.0,19.0,"Ah calé :) Nous on rentre à
Montpellier juste après
Mais si samedi vous voulez
Passe ou quoi",7.0,7.0,5.0,2.3333333333333335,1.8888888888888893,18.0,0.0,1.0,19.0,Ah calé :) Nous on rentre à Montpellier juste après Mais si samedi vous voulez Passe ou quoi,7.0,7.0,5.0,2.3333333333333335,1.8888888888888893,18.0,0.0,1.0,19.0,1.2777777777777777
886,Coucou c va ?? Ca fait super lgtps !! Fodra kon svoit un peu!! Alors les coirs t as commencé ? Bisous,3.0,2.4,5.0,1.8571428571428572,1.3605442176870748,4.2,4.959999999999999,5.0,26.0,Coucou ça va ?? Ça fait super longtemps !! Faudra qu'on se voie un peu!! Alors les cours tu as commencé ? Bisous,4.0,2.6,9.0,2.3333333333333335,3.5555555555555554,4.8,8.559999999999999,5.0,29.0,Coucou ça va ?? Ça fait super longtemps !! Faudra qu'on se voie un peu !! Alors les cours tu as commencé ? Bisous,4.0,2.6,9.0,2.3333333333333335,3.5555555555555554,4.8,8.559999999999999,5.0,29.0,5.476190476190476
887,Je t'aime ! J'ai plus de batt donc si je rep pas c'est pas pck j'ai pas envie et de toute facon j'ai piscine a 15h^^,6.0,4.0,16.0,3.638888888888889,12.730709876543209,18.0,196.0,2.0,38.0,Je t'aime ! J'ai plus de batterie donc si je réponds pas c'est pas parce que j'ai pas envie et de toute façon j'ai piscine à 15 heures ^^,5.0,3.5,19.0,3.6052631578947367,15.923130193905816,19.0,225.0,2.0,40.0,Je t'aime ! J'ai plus de batterie donc si je réponds pas c'est pas parce que j'ai pas envie et de toute façon j'ai piscine à 15 heures ^^,5.0,3.5,19.0,3.6052631578947367,15.923130193905816,19.0,225.0,2.0,40.0,4.033625730994152
888,Bsx tu me manque <SUR_6> <3,4.0,4.0,3.0,1.75,0.6875,8.0,0.0,1.0,9.0,Bisous tu me manques <SUR_6> <3,5.0,5.0,3.0,1.5,0.5,8.0,0.0,1.0,9.0,Bisous tu me manques <SUR_6> <3,5.0,5.0,3.0,1.5,0.5,8.0,0.0,1.0,9.0,1.25
889,Laisse tomber le pain les bouangeries sont fermées à cette heure. On ira tt à l'heure,5.0,4.0,7.0,2.411764705882353,2.8304498269896188,8.5,6.25,2.0,19.0,Laisse tomber le pain les boulangeries sont fermées à cette heure. On ira tout à l'heure,5.0,4.0,7.0,2.411764705882353,2.8304498269896188,8.5,6.25,2.0,19.0,Laisse tomber le pain les boulangeries sont fermées à cette heure. On ira tout à l'heure,5.0,4.0,7.0,2.411764705882353,2.8304498269896188,8.5,6.25,2.0,19.0,0.0
890,je pars t'es ou je te rejoin,4.0,4.0,4.0,2.125,1.109375,8.0,0.0,1.0,9.0,je pars tu es où je te rejoins,4.0,4.0,4.0,1.7142857142857142,1.0612244897959182,7.0,0.0,1.0,8.0,je pars tu es où je te rejoins,4.0,4.0,4.0,1.7142857142857142,1.0612244897959182,7.0,0.0,1.0,8.0,0.4107142857142858
891,Super. Regardes bien les coutures !!!! Et garde le ticket au cas ou. Lol. Passes un bon we. Et on se voit bientot. Bisous,4.0,2.4285714285714284,6.0,1.92,1.5936,3.5714285714285716,7.387755102040816,7.0,32.0,Super. Regarde bien les coutures !!!! Et garde le ticket au cas où. Lol. Passe un bon week-end. Et on se voit bientôt Bisous,4.0,2.6666666666666665,6.0,1.962962962962963,1.96159122085048,4.5,6.583333333333333,6.0,33.0,Super. Regarde bien les coutures !!!! Et garde le ticket au cas où. lol. Passe un bon week-end. Et on se voit bientôt Bisous,4.0,2.6666666666666665,6.0,1.962962962962963,1.96159122085048,4.5,6.583333333333333,6.0,33.0,1.042962962962963
892,Pierre peut dormir at home?,4.0,4.0,4.0,1.8,1.36,5.0,0.0,1.0,6.0,Pierre peut dormir à la maison ?,4.0,4.0,5.0,2.1666666666666665,2.138888888888889,6.0,0.0,1.0,7.0,Pierre peut dormir at home ?,4.0,4.0,4.0,1.8,1.36,5.0,0.0,1.0,6.0,1.3666666666666665
893,si je marrone,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,Si je marronne,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,Si je maronne,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,0.0
894,Tu demandes pr notre carte ? Sils veulent pas tu leur dis de l envoyer àla maison alors !,5.0,4.0,11.0,2.5294117647058822,5.54325259515571,8.5,12.25,2.0,19.0,Tu demandes pour notre carte ? Si ils veulent pas tu leur dis de l'envoyer à la maison alors !,4.0,3.5,9.0,2.65,3.3274999999999997,10.0,25.0,2.0,22.0,Tu demandes pour notre carte ? S'ils veulent pas tu leur dis de l'envoyer à la maison alors !,4.0,3.5,9.0,2.619047619047619,3.283446712018141,10.5,30.25,2.0,23.0,3.1205882352941177
895,Petit coeur,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Petit cœur,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Petit cœur,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
896,J suis ds le bus,3.0,3.0,3.0,1.75,0.6875,4.0,0.0,1.0,5.0,Je suis dans le bus,3.0,3.0,3.0,1.75,0.6875,4.0,0.0,1.0,5.0,Je suis dans le bus,3.0,3.0,3.0,1.75,0.6875,4.0,0.0,1.0,5.0,0.0
897,Je t aime qd je rentre je fais le reste des papiers qui manque,6.0,6.0,5.0,1.8461538461538463,1.2071005917159763,13.0,0.0,1.0,14.0,Je t'aime quand je rentre je fais le reste des papiers qui manque,6.0,6.0,5.0,1.9285714285714286,1.2091836734693875,14.0,0.0,1.0,15.0,Je t'aime quand je rentre je fais le reste des papiers qui manquent,6.0,6.0,5.0,1.9285714285714286,1.2091836734693875,14.0,0.0,1.0,15.0,0.08241758241758235
898,J veux être ac toi moi,3.0,3.0,2.0,1.4,0.24,5.0,0.0,1.0,6.0,Je veux être avec toi moi,4.0,4.0,3.0,1.6,0.64,5.0,0.0,1.0,6.0,Je veux être avec toi moi,4.0,4.0,3.0,1.6,0.64,5.0,0.0,1.0,6.0,2.2
899,J aurais des sous a gaspiller je viendrais tte suite après mn soin,4.0,4.0,6.0,2.0833333333333335,2.576388888888889,12.0,0.0,1.0,13.0,J'aurais des sous à gaspiller je viendrais toute suite après mon soin,4.0,4.0,6.0,2.076923076923077,2.3786982248520707,13.0,0.0,1.0,14.0,J'aurais des sous à gaspiller je viendrais toute suite après mon soin,4.0,4.0,6.0,2.076923076923077,2.3786982248520707,13.0,0.0,1.0,14.0,0.0064102564102563875
900,Mais j ai fini depuis longtemps,3.0,3.0,3.0,1.8,0.56,5.0,0.0,1.0,6.0,Mais j'ai fini depuis longtemps,3.0,3.0,4.0,2.1666666666666665,1.1388888888888888,6.0,0.0,1.0,7.0,Mais j'ai fini depuis longtemps,3.0,3.0,4.0,2.1666666666666665,1.1388888888888888,6.0,0.0,1.0,7.0,1.3666666666666665
901,J vais m épiler un peu,4.0,4.0,2.0,1.2,0.16,5.0,0.0,1.0,6.0,Je vais m'épiler un peu,4.0,4.0,3.0,1.5,0.5833333333333334,6.0,0.0,1.0,7.0,Je vais m'épiler un peu,4.0,4.0,3.0,1.5,0.5833333333333334,6.0,0.0,1.0,7.0,1.3
902,Kois?,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Quoi ?,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Quoi ?,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
903,Moi aussi,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Moi aussi,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Moi aussi,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
904,Cva et toi. ? Tfai koi ? Moi aussi tm forttttttttttttt,3.0,2.25,3.0,1.625,0.484375,2.0,1.5,4.0,12.0,Ça va et toi. ? Tu fais quoi ? Moi aussi t'aime fort,3.0,2.25,4.0,1.6666666666666667,0.8888888888888888,3.0,3.5,4.0,16.0,Ça va et toi. ? Tu fais quoi ? Moi aussi t'aime fort,3.0,2.25,4.0,1.6666666666666667,0.8888888888888888,3.0,3.5,4.0,16.0,1.0416666666666667
905,Nn économie,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Non économie,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Non économie,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
906,Je tape mon cours sur l'ordinateur et après j'ai un td a faire,5.0,5.0,11.0,2.6875,6.33984375,16.0,0.0,1.0,17.0,Je tape mon cours sur l'ordinateur et après j'ai un travail dirigé à faire,5.0,5.0,11.0,2.6470588235294117,6.110726643598618,17.0,0.0,1.0,18.0,Je tape mon cours sur l'ordinateur et après j'ai un travail dirigé  à faire,5.0,5.0,11.0,2.6470588235294117,6.110726643598618,17.0,0.0,1.0,18.0,0.040441176470588314
907,ça va ?,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,ça va ?,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,ça va ?,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0
908,"Je suis vraiment pas chaude Jean. On se voit une autre fois sans pb, mais là nan. Jspr malgré tt ktu va bien et ke vous allez vs éclater. Bisous à ts les 3.",5.0,3.5,12.0,2.8,5.760000000000001,8.75,10.6875,4.0,39.0,"Je suis vraiment pas chaude Jean. On se voit une autre fois sans problème, mais là non. J'espère malgré tout que tu vas bien et que vous allez vous éclater. Bisous à tous les 3.",5.0,3.5,13.0,2.763157894736842,6.022853185595568,9.5,17.25,4.0,42.0,"Je suis vraiment pas chaude Jean. On se voit une autre fois sans problème, mais là non. J'espère malgré tout que tu vas bien et que vous allez vous éclater. Bisous à tous les 3.",5.0,3.5,13.0,2.763157894736842,6.022853185595568,9.5,17.25,4.0,42.0,1.0368421052631578
909,"Tu as pu dormir un peu ????? Bisous a plus tard
 <3",7.0,5.5,4.0,1.6,0.9066666666666667,7.5,6.25,2.0,17.0,"Tu as pu dormir un peu ????? Bisous à plus tard
 <3",7.0,5.0,4.0,1.7333333333333334,0.9955555555555556,7.5,6.25,2.0,17.0,Tu as pu dormir un peu ????? Bisous à plus tard <3,7.0,5.0,4.0,1.7333333333333334,0.9955555555555556,7.5,6.25,2.0,17.0,0.1333333333333333
910,30seconds to mars qui passe a mtp!:o ca te dirait toi ou pas?,6.0,6.0,16.0,3.125,17.734375,16.0,0.0,1.0,17.0,30 seconds to mars qui passe à Montpellier ! :o ça te dirait toi ou pas ?,5.0,4.5,7.0,2.0,2.375,8.0,0.0,2.0,18.0,30 seconds to Mars qui passe à Montpellier ! :o ça te dirait toi ou pas ?,5.0,4.5,7.0,2.0,2.375,8.0,0.0,2.0,18.0,12.125
911,Tu la vend combien ta voiture???,3.0,3.0,6.0,2.125,2.609375,8.0,0.0,1.0,9.0,Tu la vends combien ta voiture ???,4.0,4.0,3.0,1.5,0.5,8.0,0.0,1.0,9.0,Tu la vends combien ta voiture ???,4.0,4.0,3.0,1.5,0.5,8.0,0.0,1.0,9.0,4.625
912,On fait koi ce soir ?,3.0,3.0,4.0,2.0,1.6,5.0,0.0,1.0,6.0,On fait quoi ce soir ?,3.0,3.0,4.0,2.0,1.6,5.0,0.0,1.0,6.0,On fait quoi ce soir ?,3.0,3.0,4.0,2.0,1.6,5.0,0.0,1.0,6.0,0.0
913,Je pars demain,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,Je pars demain,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,Je pars demain,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0
914,D être avc toi ;) et toi ?,3.0,3.0,7.0,2.875,4.859375,8.0,0.0,1.0,9.0,D'être avec toi  ;) et toi ?,3.0,3.0,7.0,2.7777777777777777,4.395061728395062,9.0,0.0,1.0,10.0,D'être avec toi ;) et toi ?,3.0,3.0,7.0,2.7777777777777777,4.395061728395062,9.0,0.0,1.0,10.0,0.09722222222222232
915,Je savais ke t alé rep ça,4.0,4.0,3.0,1.5,0.5833333333333334,6.0,0.0,1.0,7.0,Je savais que tu allais répondre ça,4.0,4.0,3.0,1.5,0.5833333333333334,6.0,0.0,1.0,7.0,Je savais que tu allais répondre ça,4.0,4.0,3.0,1.5,0.5833333333333334,6.0,0.0,1.0,7.0,0.0
916,Nn mais après le foot on fai koi ?,3.0,3.0,6.0,2.5,3.25,8.0,0.0,1.0,9.0,Non mais après le foot on fait quoi ?,3.0,3.0,6.0,2.5,3.25,8.0,0.0,1.0,9.0,Non mais après le foot on fait quoi ?,3.0,3.0,6.0,2.5,3.25,8.0,0.0,1.0,9.0,0.0
917,Fière de toi <3,4.0,4.0,3.0,1.5,0.75,4.0,0.0,1.0,5.0,Fière de toi <3,4.0,4.0,3.0,1.5,0.75,4.0,0.0,1.0,5.0,Fière de toi <3,4.0,4.0,3.0,1.5,0.75,4.0,0.0,1.0,5.0,0.0
918,Mdr,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Mort de rire,3.0,3.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,Mort de rire,3.0,3.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,5.5
919,Comme tu veux,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,Comme tu veux,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,Comme tu veux,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,0.0
920,Oui jai déjà faim,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,Oui j'ai déjà faim,2.0,2.0,3.0,1.8,0.56,5.0,0.0,1.0,6.0,Oui j'ai déjà faim,2.0,2.0,3.0,1.8,0.56,5.0,0.0,1.0,6.0,1.4666666666666668
921,Mais tas pa dis kon allait au Mcdo ? Je comprend pa pk tu me dis ke yaura Jean et Marie c koi ke rapport ?,6.0,5.0,15.0,2.5833333333333335,8.993055555555554,12.0,16.0,2.0,26.0,Mais tu as pas dis quand aller au MacDonald ? Je comprends pas pourquoi tu me dis qu'il  y aura Jean et Marie c'est quoi le rapport ?,6.0,5.0,20.0,2.966666666666667,12.365555555555554,15.0,36.0,2.0,32.0,Mais tu as pas dit qu'on allait au McDonald ? Je comprends pas pourquoi tu me dis que il y aura Jean et Marie c'est quoi le rapport ?,6.0,5.0,19.0,2.967741935483871,11.192507804370445,15.5,20.25,2.0,33.0,5.384408602150538
922,Dsl mais j'ai pas compris hi hi hi,3.0,3.0,6.0,2.7777777777777777,3.0617283950617287,9.0,0.0,1.0,10.0,Désolé mais j'ai pas compris hi hi hi,4.0,4.0,6.0,2.7777777777777777,3.0617283950617282,9.0,0.0,1.0,10.0,Désolé mais j'ai pas compris hi hi hi,4.0,4.0,6.0,2.7777777777777777,3.0617283950617282,9.0,0.0,1.0,10.0,1.0
923,Mdr mais nn c le but LOL,3.0,3.0,5.0,2.1666666666666665,2.138888888888889,6.0,0.0,1.0,7.0,Mort de rire  mais non c'est le but LOL,4.0,4.0,9.0,3.5,6.65,10.0,0.0,1.0,11.0,Mort de rire mais non c'est le but lol,4.0,4.0,9.0,3.5,6.65,10.0,0.0,1.0,11.0,6.333333333333334
924,?,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,?,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,?,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
925,:))))) tes un amour,5.0,5.0,8.0,2.25,4.9375,8.0,0.0,1.0,9.0,:))))) tu es un amour,5.0,5.0,9.0,2.3333333333333335,5.999999999999999,9.0,0.0,1.0,10.0,:))))) tu es un amour,5.0,5.0,9.0,2.3333333333333335,5.999999999999999,9.0,0.0,1.0,10.0,1.0833333333333335
926,Jsui totalement d accord avc toi mais j'ai trop faim LOL,4.0,4.0,7.0,2.25,2.6875,12.0,0.0,1.0,13.0,Je suis totalement d'accord avec toi mais j'ai trop faim LOL,4.0,4.0,10.0,2.4285714285714284,5.244897959183674,14.0,0.0,1.0,15.0,Je suis totalement d'accord avec toi mais j'ai trop faim LOL,4.0,4.0,10.0,2.4285714285714284,5.244897959183674,14.0,0.0,1.0,15.0,3.1785714285714284
927,LOL jsai pas je me tâte kes ke t'en pense sinon je mange vite fait un truc,6.0,6.0,5.0,2.3333333333333335,1.8888888888888888,18.0,0.0,1.0,19.0,LOL je sais pas je me tâte qu'est ce que t'en penses sinon je mange vite fait un truc,9.0,9.0,6.0,2.3181818181818183,1.9442148760330575,22.0,0.0,1.0,23.0,lol je sais pas je me tâte qu'est-ce que tu en penses sinon je mange vite fait un truc,8.0,8.0,8.0,2.5454545454545454,3.157024793388429,22.0,0.0,1.0,23.0,6.227272727272727
